series_id,group_id,currency_to_sek,date,currency,currency_description,source
SEKEURPMI,130,10.2262,2022-01-13,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.3229,2022-01-13,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.5144,2022-01-13,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.5531,2022-01-13,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.6188,2022-01-13,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.611,2022-01-13,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,11.014,2022-01-13,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.8621,2022-01-13,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.2479,2022-01-13,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3791,2022-01-13,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.353,2022-01-13,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3417,2022-01-13,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.6183,2022-01-13,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.2611,2022-01-13,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.5807,2022-01-13,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.6291,2022-01-13,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0315,2022-01-13,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0778,2022-01-13,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0284,2022-01-13,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0283,2022-01-13,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0342,2022-01-13,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0646,2022-01-13,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0559,2022-01-13,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0338,2022-01-13,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,8.9129,2022-01-13,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.5335,2022-01-13,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.1011,2022-01-13,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.0676,2022-01-13,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.6076,2022-01-13,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.4609,2022-01-13,USD,US dollar,Nasdaq
SEKUSDPMI,130,11.3642,2022-01-13,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.3017,2022-01-13,USD,US dollar,Nasdaq
SEKDKKPMI,130,1.3803,2022-01-12,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2708,2022-01-12,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3211,2022-01-12,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0315,2022-01-12,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.0389,2022-01-12,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-01-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3803,2022-01-12,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.3906,2022-01-12,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4247,2022-01-12,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4334,2022-01-12,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.3984,2022-01-12,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4352,2022-01-12,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4808,2022-01-12,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4655,2022-01-12,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2708,2022-01-12,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.3422,2022-01-12,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.6011,2022-01-12,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.6637,2022-01-12,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.4034,2022-01-12,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.6729,2022-01-12,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,11.0159,2022-01-12,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.9004,2022-01-12,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3211,2022-01-12,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3855,2022-01-12,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3572,2022-01-12,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.6156,2022-01-12,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3099,2022-01-12,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.2387,2022-01-12,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.4612,2022-01-12,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.6689,2022-01-12,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0315,2022-01-12,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0793,2022-01-12,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.027,2022-01-12,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.04,2022-01-12,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.061,2022-01-12,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0671,2022-01-12,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0555,2022-01-12,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0327,2022-01-12,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.0389,2022-01-12,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.5203,2022-01-12,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.1327,2022-01-12,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.6538,2022-01-12,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.0943,2022-01-12,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.4682,2022-01-12,USD,US dollar,Nasdaq
SEKUSDPMI,130,11.3421,2022-01-12,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.3482,2022-01-12,USD,US dollar,Nasdaq
SEKDKKPMI,130,1.3842,2022-01-11,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2964,2022-01-11,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3527,2022-01-11,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0277,2022-01-11,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.0741,2022-01-11,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-01-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3842,2022-01-11,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4223,2022-01-11,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4358,2022-01-11,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.3842,2022-01-11,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4212,2022-01-11,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4411,2022-01-11,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.392,2022-01-11,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4752,2022-01-11,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4513,2022-01-11,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2964,2022-01-11,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.5818,2022-01-11,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.6834,2022-01-11,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.295,2022-01-11,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.5719,2022-01-11,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.7237,2022-01-11,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.357,2022-01-11,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.9743,2022-01-11,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.7972,2022-01-11,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3527,2022-01-11,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.594,2022-01-11,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.7241,2022-01-11,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.2936,2022-01-11,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3563,2022-01-11,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.6771,2022-01-11,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.2649,2022-01-11,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.4704,2022-01-11,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3605,2022-01-11,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0277,2022-01-11,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0521,2022-01-11,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.087,2022-01-11,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.079,2022-01-11,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.034,2022-01-11,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0409,2022-01-11,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0554,2022-01-11,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0543,2022-01-11,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0488,2022-01-11,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.0741,2022-01-11,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.2897,2022-01-11,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.7308,2022-01-11,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.446,2022-01-11,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.0173,2022-01-11,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.5945,2022-01-11,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.0318,2022-01-11,USD,US dollar,Nasdaq
SEKUSDPMI,130,11.2969,2022-01-11,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.5417,2022-01-11,USD,US dollar,Nasdaq
SEKDKKPMI,130,1.3849,2022-01-10,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3013,2022-01-10,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3499,2022-01-10,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0281,2022-01-10,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.0935,2022-01-10,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-01-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3849,2022-01-10,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.402,2022-01-10,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4463,2022-01-10,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4282,2022-01-10,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4151,2022-01-10,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.3962,2022-01-10,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4743,2022-01-10,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4642,2022-01-10,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3013,2022-01-10,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.4334,2022-01-10,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.7642,2022-01-10,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.6236,2022-01-10,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.5279,2022-01-10,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.3891,2022-01-10,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.9666,2022-01-10,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.8907,2022-01-10,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3499,2022-01-10,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3717,2022-01-10,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.8219,2022-01-10,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.4011,2022-01-10,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3615,2022-01-10,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.2973,2022-01-10,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.5223,2022-01-10,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.4047,2022-01-10,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0281,2022-01-10,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0363,2022-01-10,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.089,2022-01-10,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0394,2022-01-10,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0352,2022-01-10,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0471,2022-01-10,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.051,2022-01-10,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0472,2022-01-10,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.0935,2022-01-10,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.1283,2022-01-10,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.7469,2022-01-10,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.0564,2022-01-10,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.8975,2022-01-10,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.173,2022-01-10,USD,US dollar,Nasdaq
SEKUSDPMI,130,11.2783,2022-01-10,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.8931,2022-01-10,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-01-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4012,2022-01-09,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4501,2022-01-09,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4141,2022-01-09,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4157,2022-01-09,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.3923,2022-01-09,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.436,2022-01-09,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4546,2022-01-09,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4655,2022-01-09,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4293,2022-01-09,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.7957,2022-01-09,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.5202,2022-01-09,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.5309,2022-01-09,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.3597,2022-01-09,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.6792,2022-01-09,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.8203,2022-01-09,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.9002,2022-01-09,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3826,2022-01-09,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.9503,2022-01-09,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.2822,2022-01-09,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.299,2022-01-09,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.2586,2022-01-09,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.2943,2022-01-09,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.4062,2022-01-09,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.6285,2022-01-09,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0359,2022-01-09,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.1054,2022-01-09,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.047,2022-01-09,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0354,2022-01-09,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0428,2022-01-09,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0698,2022-01-09,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0494,2022-01-09,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0337,2022-01-09,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.1313,2022-01-09,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.8579,2022-01-09,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.0038,2022-01-09,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.8291,2022-01-09,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.1517,2022-01-09,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.5755,2022-01-09,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.7401,2022-01-09,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.3133,2022-01-09,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-01-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3995,2022-01-08,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4553,2022-01-08,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.3826,2022-01-08,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4089,2022-01-08,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4384,2022-01-08,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.3932,2022-01-08,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4393,2022-01-08,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4587,2022-01-08,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.466,2022-01-08,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4176,2022-01-08,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.8317,2022-01-08,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.2827,2022-01-08,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.4808,2022-01-08,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.7041,2022-01-08,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.3659,2022-01-08,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.7034,2022-01-08,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.8507,2022-01-08,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.904,2022-01-08,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3623,2022-01-08,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,13.0229,2022-01-08,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3471,2022-01-08,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3217,2022-01-08,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.6619,2022-01-08,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3085,2022-01-08,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.3165,2022-01-08,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.455,2022-01-08,GBP,pound sterling,Nasdaq
SEKGBPPMI,130,12.6407,2022-01-08,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0383,2022-01-08,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.1023,2022-01-08,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0745,2022-01-08,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0343,2022-01-08,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0443,2022-01-08,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0438,2022-01-08,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0697,2022-01-08,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0564,2022-01-08,NOK,Norwegian krone,Nasdaq
SEKNOKPMI,130,1.0352,2022-01-08,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.1369,2022-01-08,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.9258,2022-01-08,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.4755,2022-01-08,USD,US dollar,Nasdaq
SEKUSDPMI,130,9.8068,2022-01-08,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.5879,2022-01-08,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.1655,2022-01-08,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.719,2022-01-08,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.8602,2022-01-08,USD,US dollar,Nasdaq
SEKUSDPMI,130,10.3668,2022-01-08,USD,US dollar,Nasdaq
SEKDKKPMI,130,1.3869,2022-01-07,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3156,2022-01-07,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3529,2022-01-07,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.027,2022-01-07,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.1235,2022-01-07,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3869,2022-01-07,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4065,2022-01-07,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4592,2022-01-07,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.3873,2022-01-07,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4114,2022-01-07,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4425,2022-01-07,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4385,2022-01-07,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4685,2022-01-07,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4571,2022-01-07,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4662,2022-01-07,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3156,2022-01-07,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.4703,2022-01-07,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.8561,2022-01-07,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.3186,2022-01-07,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.5001,2022-01-07,EUR,Euroland euro,Nasdaq
SEKEURPMI,130,10.7331,2022-01-07,EUR,Euroland euro,Nasdaq
